source;country;speciality;#;gender;ethnicity;Is_foreigner;age;experience_level;was_awarded;has_photo;num_stars;num_reviews
top doctors;Colombia;geriatria;2;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;geriatria;3;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;geriatria;4;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;geriatria;5;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;ginecologia y obstetricia;0;male;hispanic;False;null;senior2-level;False;True;5.0;6
top doctors;Colombia;ginecologia y obstetricia;1;male;hispanic;False;26.0;senior2-level;False;True;5.0;3
top doctors;Colombia;ginecologia y obstetricia;1;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;ginecologia y obstetricia;2;female;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Colombia;ginecologia y obstetricia;2;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;ginecologia y obstetricia;3;male;hispanic;False;null;null;False;True;5.0;1
top doctors;Colombia;ginecologia y obstetricia;3;male;hispanic;False;null;senior2-level;False;True;5.0;6
top doctors;Colombia;ginecologia y obstetricia;4;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;ginecologia y obstetricia;4;male;hispanic;False;null;null;True;True;0.0;0
top doctors;Colombia;ginecologia y obstetricia;5;female;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Colombia;ginecologia y obstetricia;6;male;hispanic;False;null;null;False;True;5.0;1
top doctors;Colombia;ginecologia y obstetricia;7;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;ginecologia y obstetricia;8;female;hispanic;False;20.0;senior2-level;False;True;0.0;0
top doctors;Colombia;ginecologia y obstetricia;9;female;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;ginecologia y obstetricia;11;male;hispanic;False;null;senior2-level;False;True;5.0;4
top doctors;Colombia;ginecologia y obstetricia;12;male;hispanic;False;31.0;senior2-level;True;True;5.0;9
top doctors;Colombia;ginecologia y obstetricia;14;male;hispanic;False;null;senior2-level;False;True;5.0;3
top doctors;Colombia;ginecologia y obstetricia;16;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;ginecologia y obstetricia;17;male;hispanic;False;null;senior2-level;False;True;5.0;3
